Daily_Return,Relative_Volume,Rolling_Volatility_10D,Moving_Average_10D,Volume_Change_Pct,Price_Change_Pct,Distance_From_Earnings_Event,Row_ID,Date,Ticker,Event_Window,IF_Anomaly,IF_Anomaly_Score
-0.41786777305975814,0.2545292498763016,0.2226722960492175,-1.0721771147926875,0.03285648371024767,-0.4171753568854494,0.25561964466940096,52,2021-04-05,AAPL,0,0,-0.085119879539081
0.32943474549918284,0.29550503107636705,0.23928227174237673,-1.1904998625380405,0.3597836677748033,0.29435662516679834,0.21751140099069585,53,2021-04-06,AAPL,0,0,-0.1352905709514685
0.08538611513961868,0.32266700398257503,0.26277229563208954,-1.0426485807981005,0.33567313168728,0.05753259884444391,0.24081132963528437,54,2021-04-07,AAPL,0,0,-0.1272633267340671
-0.15461340718141567,0.31882771282665395,0.14959213889012196,-0.8823440283248797,0.3074543658794567,-0.20975877677311308,0.3222006939547085,55,2021-04-08,AAPL,0,0,-0.1153406081909312
-0.21603016074408374,0.06464559645996727,0.20331584943422007,-0.8262476203912225,0.06851723703071315,-0.20414762583596946,0.2598867463313908,56,2021-04-09,AAPL,0,0,-0.1003327840676441
-0.08478887535791105,0.2891294207842649,0.2517879356495686,-0.6411592207489797,0.19390248284036318,-0.07182091978698084,0.3089549672440029,57,2021-04-12,AAPL,0,0,-0.126799782104749
-0.3954045164263004,0.2955567806516106,0.2547386687799453,-0.5932131667197321,0.34311513964274726,-0.535078231272122,0.3024177570562795,58,2021-04-13,AAPL,0,0,-0.1100346098974168
-0.36362581168616975,0.3161648683701586,0.23751498411481461,-0.527891230646847,0.3393050451219305,-0.17752170096298878,0.3142255754268777,59,2021-04-14,AAPL,1,0,-0.1236989760553077
-0.08392525694484852,0.31456907905259085,0.24095704428200063,-0.49210503003530665,0.3771820079076948,-0.1875251188078377,0.25003262187982506,60,2021-04-15,AAPL,1,0,-0.1317325214495797
0.3316917431396715,0.3035295124537776,0.24737816560512021,-0.46948354258087244,0.36229566050054585,0.25243735716954446,0.16231930799082556,61,2021-04-16,AAPL,1,0,-0.1530046766404212
0.3290120214706826,0.25150078105533497,0.2639023631014288,-0.3820569431779148,0.2531626921622163,0.2832624015285932,0.11166218113799875,62,2021-04-19,AAPL,1,0,-0.1508561329869478
-0.061623866518932736,0.23068562557309968,0.24365777990966536,-0.3420707674137685,0.3497541368471568,-0.05040862587940096,-0.06496997286203612,63,2021-04-20,AAPL,1,0,-0.1284873252917877
0.3469267495080065,0.15268783964393776,0.27145399462347547,-0.3567104679603481,-0.17393929626147966,0.3082478741819936,-0.1460020852916004,64,2021-04-21,AAPL,1,0,-0.1312644448440388
-0.055012070068375184,0.29788447396370343,0.2749421872896716,-0.3028639991572941,-0.055808141864603415,-0.04866039513606916,-0.11508303189218119,65,2021-04-22,AAPL,1,0,-0.119558536527602
-0.13328705249865008,0.31203877978032835,0.2582371768514783,-0.3173486456362073,0.35385864682153456,-0.1745907702945884,-0.2836160678595365,66,2021-04-23,AAPL,1,0,-0.1201378400581869
0.3392892541048315,0.16476951401993334,0.274345267869614,-0.2785249588192085,0.24675119074364285,0.29543802711582057,-0.6095141527243001,67,2021-04-26,AAPL,1,0,-0.1321109122681832
0.3286046203728571,0.16563749904644592,0.24287329138846467,-0.34642620650828276,0.3738463773881413,0.23648092919280073,-0.8938061089184007,68,2021-04-27,AAPL,1,0,-0.1228044839716258
0.18201818112987833,-0.3337273715897463,0.1448996424928589,-0.3834352035606639,-0.8582517065898623,0.12184894557872973,-1.0916104795240311,69,2021-04-28,AAPL,0,0,-0.0499702511950315
0.24644367556556798,-1.560036149417238,0.014039119045371142,-0.39742503464898127,-0.2634973580023072,0.2352867002063453,-0.7951416178377065,70,2021-04-29,AAPL,0,0,-0.0396402643476533
-0.24369574477747452,-0.18585483688969162,0.07097986465201957,-0.3322120671480368,-0.30623836488075373,-0.1029236797354123,-0.564686504976308,71,2021-04-30,AAPL,0,0,-0.0683631981495785
0.2306607321421307,0.21668443403527074,0.0831460135938618,-0.3607185800436833,-0.3129599206028211,0.2522340032813728,-0.3077903359421488,72,2021-05-03,AAPL,0,0,-0.1138638001797965
-1.069038405093245,-0.5866942831141693,0.191855293094996,-0.2736658580030874,-1.2146214522617715,-0.8544412609935024,-0.17032806610809886,73,2021-05-04,AAPL,0,1,0.0132451712567734
0.36667810983100707,0.3164420327579088,0.2589304943691317,-0.39390531039868587,-0.7149854165458734,0.28374007918207433,-0.16555278160792755,74,2021-05-05,AAPL,0,0,-0.1182729291913077
0.10816648883371642,0.23318832953014323,0.2703088155190616,-0.42121916472938914,0.3413106471312808,0.05227185770669329,-0.06565037477001691,75,2021-05-06,AAPL,0,0,-0.1345318998351745
0.3265204749005381,0.24781020628729827,0.26784298797511585,-0.42637419830187495,0.34447245103903773,0.2801720146383237,0.08241714831919904,76,2021-05-07,AAPL,0,0,-0.1511914980191485
-0.6562986427265683,0.2898905447965101,0.2383606550721239,-0.3696743255178706,0.22633663689223946,-0.5219674358742674,0.12273051268723953,77,2021-05-10,AAPL,0,0,-0.0997064121264461
0.14897676307680435,-0.22751296448324312,0.23656795681368123,-0.5289724834715435,-0.46572082716609786,0.1288385368208964,0.13896495321933044,78,2021-05-11,AAPL,0,0,-0.1027978979034119
-0.5812041527724867,0.24817379497060824,0.22360732734567948,-0.46966894638494294,0.24960929154594014,-0.5228403565548122,0.30271573793287004,79,2021-05-12,AAPL,0,0,-0.1033803259429256
-0.08918830754981762,0.2733068480739728,0.1256937257189926,-0.6187120498267921,0.3690803334573108,-0.15190709655550358,0.2970263680976525,80,2021-05-13,AAPL,0,0,-0.1256319250790814
-0.23487522873606262,0.22047197804739768,0.09204738575990545,-0.5939440670589426,-0.06073075896172431,-0.24304242362930298,0.2829805173572022,81,2021-05-14,AAPL,0,0,-0.1037585492865999
0.12660878250592225,0.14370131727137647,0.12082470871642774,-0.64449161779133,0.3725895579534221,0.0649760797643592,0.28546033493654666,82,2021-05-17,AAPL,0,0,-0.1331596247451864
-0.041859696025799205,-0.2345285140678014,0.23722879556708856,-0.6936320346720475,0.21596697604741702,-0.012059430227481086,0.2873371911964116,83,2021-05-18,AAPL,0,0,-0.1125981734968122
0.3178151933068542,0.2424524309214646,0.21616878511483945,-0.6871174670491953,-0.6833065000143456,0.2291044251957324,0.22025504715420083,84,2021-05-19,AAPL,0,0,-0.1154586845948468
-0.31249281746919805,0.2832199703512688,0.19709358204868435,-0.68721186442171,0.1704792463485386,-0.30599034098099687,0.2657773357087423,85,2021-05-20,AAPL,0,0,-0.1082062813258989
-0.165785599205952,0.3055141386565291,0.17578135132746786,-0.6620225168269152,0.3575726677775605,-0.12633189880430473,0.2627375836116012,86,2021-05-21,AAPL,0,0,-0.1239671199690646
0.07821974113160025,-0.08302244139829135,0.23128795660244209,-0.6963908705797394,0.04098841795776787,0.017637106072671556,0.31967865049289784,87,2021-05-24,AAPL,0,0,-0.1170158222834557
0.34050833437174544,0.2556146106900859,0.24405884715765913,-0.697099394169658,0.15871513372743556,0.2725148890625773,0.3382708315731941,88,2021-05-25,AAPL,0,0,-0.1454733603010566
0.34719708461987436,-0.1045109437044772,0.26306889456769667,-0.7041300730553047,0.05126045499907679,0.2878484117841571,0.322224866915249,89,2021-05-26,AAPL,0,0,-0.1329702104845168
-0.036628249476619544,-0.08963460810953841,0.22545430752817622,-0.6556098642250491,-1.00196292523889,0.0008029816938597069,0.23977224972068073,90,2021-05-27,AAPL,0,0,-0.0795395545118577
0.27662512929305516,0.3266141589993614,0.2149128783200119,-0.7012788981750925,-0.04419880647593831,0.21961498002980956,0.2528398323001932,91,2021-05-28,AAPL,0,0,-0.1352837033276022
0.3164391978910622,0.3002009946071518,0.20425950569691645,-0.7730232178759624,0.38121070257524925,0.25169886967464816,0.17319773250168144,92,2021-06-01,AAPL,0,0,-0.14386530224636
0.32268746983256935,0.22185017870799775,0.16440474738062064,-0.8005816522995581,0.2647420533911964,0.28524018669190804,0.12450378277097386,93,2021-06-02,AAPL,0,0,-0.136341330994982
-0.038440191830458055,0.24712163382490698,0.19921250823104758,-0.7044158465749872,-0.19010139284413527,-0.035745326143697735,-0.003028470710005927,94,2021-06-03,AAPL,0,0,-0.1041117252730927
-0.14033127427487185,0.25135161902828024,0.18993440293430702,-0.739607398060543,0.34697065233726315,-0.2016744823830366,-0.018864471027833615,95,2021-06-04,AAPL,0,0,-0.1105003960206475
0.3467260607801994,0.295012545879694,0.14039383949804535,-0.7667510406087572,0.3665192834083463,0.32412086957794084,-0.12691262712535623,96,2021-06-07,AAPL,0,0,-0.1362366396482861
0.3065555078734003,0.20798922559604308,0.035910766646044874,-0.7842363508662397,0.29836625717781157,0.25723274776921223,-0.2077566560261348,97,2021-06-08,AAPL,0,0,-0.1230025778887018
0.3590334744115773,0.22441708451463238,0.050484345906143334,-0.7263304734579913,0.026266697282358354,0.31058092384268987,-0.2424185912458144,98,2021-06-09,AAPL,0,0,-0.1197518240609874
0.20010447680390317,0.2791364119444794,0.09044577754604324,-0.7171705245028991,-0.14603578679339005,0.1482051133807278,-0.42630835612831325,99,2021-06-10,AAPL,0,0,-0.1027141864174471
0.14817281504359583,0.13109227537522783,0.02748697606411937,-0.7022967012129803,-0.03995230774337883,0.16316654737823802,-0.6510198871115747,100,2021-06-11,AAPL,0,0,-0.0919360819741136
-0.4449166333012092,-0.4327484058177688,0.14779754818327545,-0.6127012966946493,-1.163280215306196,-0.42292990459679913,-0.45990623353454624,101,2021-06-14,AAPL,0,0,-0.0087418594690038
0.24295564601659403,0.3119421045530767,0.19183269964573424,-0.7139990415616947,-0.5252163825821743,0.1848025396562621,-0.25385532584222503,102,2021-06-15,AAPL,0,0,-0.1030194617017694
0.279297700150495,-0.32985416398978357,0.17808868373610404,-0.682901378420425,-0.4992555488340776,0.2428422114518273,-0.18459418034234634,103,2021-06-16,AAPL,0,0,-0.089665973149471
0.04829844563071137,-0.46017234395776174,0.10911927315902688,-0.693215791542671,0.27312319356843734,0.06809814980659122,-0.16244372259345788,104,2021-06-17,AAPL,0,0,-0.0952161691763224
0.0567358667791138,-0.639646720512759,0.11627484098785464,-0.5603100505959472,0.23935389923704373,0.07737349041079634,-0.0003849105377780988,105,2021-06-18,AAPL,0,0,-0.0984859780745034
0.10549784970325912,0.2808163073305806,0.17715399027652137,-0.5698289611730029,-0.09564942987850508,-0.01642304864261744,0.06240110013798303,106,2021-06-21,AAPL,0,0,-0.1180571939785611
0.09617626673513542,0.33839303951424005,0.23267526681248532,-0.609114353280324,0.3756560891380309,0.054241235374196846,0.11991629445170679,107,2021-06-22,AAPL,0,0,-0.1370435783717623
0.34601215883466807,0.16805521795141964,0.22182481551514324,-0.530849927361393,0.1392723506136497,0.28814814984344106,0.17749215831513288,108,2021-06-23,AAPL,0,0,-0.1426528819742297
0.33487507646233633,0.31018854760323944,0.18342287146434957,-0.4715074749656979,0.16885798209765945,0.2670001312288759,0.21813858171775846,109,2021-06-24,AAPL,0,0,-0.148159099874862
0.3326154717435372,0.32539169093856934,0.18827679940570516,-0.46845736125509,0.3488290184243983,0.2567920424206259,0.25600481524081237,110,2021-06-25,AAPL,0,0,-0.1543271131040345
0.09380827611586325,0.1485027200043661,0.007967556644471768,-0.4518788976301766,0.28457581658040054,0.10000116003096525,0.2936587812694629,111,2021-06-28,AAPL,0,0,-0.1333561679401627
0.1061017144965693,0.2545826679214056,-0.04465030050326101,-0.4201200128792778,0.35338890610786683,0.11522172479906125,0.3546561787273314,112,2021-06-29,AAPL,0,0,-0.1401418140837038
0.32913047831416703,0.2086598576131027,-0.05929679550497698,-0.41406703885251417,0.3596623351143476,0.275577931484668,0.30538783109508527,113,2021-06-30,AAPL,0,0,-0.1479979810511063
0.3357422691441882,-0.0650583632911281,-0.09702923965163791,-0.38977285349215174,0.2294314079293735,0.30940041224969983,0.22722184960504854,114,2021-07-01,AAPL,0,0,-0.1354186232204078
-0.1386940897180991,0.2400745304602487,-0.11338323928765728,-0.29562029834420345,-0.619235149693436,-0.12238415990421922,0.2723470171990249,115,2021-07-02,AAPL,0,0,-0.0964551351058678
0.08640796000461165,-1.0087290983054622,-0.10403358394816116,-0.3309701830655468,-0.2551234108752704,-0.01816958276977284,0.22889648155098985,116,2021-07-06,AAPL,0,0,-0.0768594067387501
-0.09972395980533302,-0.9047501582636692,-0.10201961772797677,-0.18904163963951617,0.31385645693918957,-0.15176810619377493,0.2757454822548444,117,2021-07-07,AAPL,0,0,-0.0939672962040274
0.08308471746467759,-0.8144633314787377,0.09378752602642339,-0.15519204443441734,0.3323489404129277,0.0879827368497207,0.24520250814108785,118,2021-07-08,AAPL,0,0,-0.1159696419118213
0.06858820606751607,-0.3650004021023548,0.017144367355672818,-0.10099852898899624,0.3166318010342491,0.012188856992921462,0.29907000455098126,119,2021-07-09,AAPL,0,0,-0.1268461509362223
0.3080153124113177,0.356356449484893,0.10231821644131785,0.043678762349549025,-0.05007056533523405,0.21863458239166514,0.2998730032650926,120,2021-07-12,AAPL,0,0,-0.1553799112686329
0.26577297824833784,-0.10765366314922444,0.091242399952927,-0.0011985607820104173,-0.2194713981963459,0.2483814084318077,0.28808970443661425,121,2021-07-13,AAPL,1,0,-0.1358457968775649
-0.3093175736844351,-0.6722161774039066,0.13008318239563144,0.1144993362232699,0.0456953408625092,-0.41329160019336403,0.21229044163727567,122,2021-07-14,AAPL,1,0,-0.0928992512340604
0.27510915541463327,0.0242114761285648,0.22056350230065058,0.17280861440687872,0.16878535365552103,0.23197433008129245,0.16789307664714484,123,2021-07-15,AAPL,1,0,-0.1549131520520262
-0.18825160324908746,0.3314241557876465,0.2526486240404768,0.2550069565102078,0.2536706998794204,-0.08745346362596322,0.13594357132516555,124,2021-07-16,AAPL,1,0,-0.1465784457044866
-0.5910572243310676,0.05613741132485345,0.21707922133511207,0.20929066350291456,-0.16446273332716635,-0.5509057083267141,-0.1122961154962991,125,2021-07-19,AAPL,1,0,-0.0915369969920717
-0.5815039582081534,0.31339638546496823,0.22001031695831258,0.2778054532210928,-0.005072262530146776,-0.7082200170268264,-0.08440081772597864,126,2021-07-20,AAPL,1,0,-0.102824331778122
0.28130701958106497,0.0835080747064449,0.2573063517069155,0.25215473256616217,-0.0032406215867577465,0.23339682862595892,-0.11879977375996253,127,2021-07-21,AAPL,1,0,-0.1474690382352458
0.20259471500512952,0.16991694488213713,0.273679770445921,0.3067308329115939,0.356319420754493,0.19726246416530788,-0.17903673246853286,128,2021-07-22,AAPL,1,0,-0.1566778613006118
0.1269993432685696,0.0857226228119595,0.26963325693109513,0.29654238248804127,0.3765746428640449,0.12666703529971957,-0.5137392556113481,129,2021-07-23,AAPL,1,0,-0.1415052693936978
0.32515678726464015,0.13246362549694385,0.258774433974308,0.2598814331198324,0.3468660354910961,0.2870082188924069,-0.9010364716507278,130,2021-07-26,AAPL,1,0,-0.1398623861827878
-0.16834377293132788,0.20321070215698786,0.2083076045596429,0.23727067930762516,-0.4355121064059119,-0.027630433856544255,-1.0797260504591764,131,2021-07-27,AAPL,0,0,-0.0876031541706078
-0.042055634374309474,-0.197964343632202,0.24702376792733194,0.2117875049012326,0.22209166720510518,0.03640174803109205,-0.8228938676963005,132,2021-07-28,AAPL,0,0,-0.1095058613801461
0.24113297886712512,-0.3148931819677703,0.228456740305562,0.21972967208225094,-1.2291571443084726,0.2755677071196451,-0.5328086077430243,133,2021-07-29,AAPL,0,0,-0.0860495574975104
0.3586674661804738,0.1713424593671497,0.28138821446286705,0.2503900380046574,-0.18319131625299678,0.269252918683725,-0.20981991397014638,134,2021-07-30,AAPL,0,0,-0.1461696709423561
0.3210753570607026,0.08121443852189872,0.2518882606512403,0.26265018522669614,0.3689242531229066,0.272705587904378,-0.12635527238316366,135,2021-08-02,AAPL,0,0,-0.1594543646691677
0.10332750301789707,0.22701119847103776,0.045488597130840414,0.24652543398390606,0.35488888281574427,0.031723830430817467,-0.09401392006529603,136,2021-08-03,AAPL,0,0,-0.1455382153620766
0.3173552152335395,0.08069246319076145,0.059386236392274395,0.2225495977904942,0.2933773119711841,0.2495849795289997,-0.07490690183969292,137,2021-08-04,AAPL,0,0,-0.1518707271463339
0.36359941632085296,-0.28424504268600354,0.03378826681229025,0.21365310341112223,0.23413714213292539,0.31332889491698607,0.12288091193781873,138,2021-08-05,AAPL,0,0,-0.1477825902928012
0.2784264781816568,0.10259454240044491,-0.04707645113675429,0.18969592566342242,0.06891114891472296,0.2261084616518685,0.16810727721684798,139,2021-08-06,AAPL,0,0,-0.147499961970422
0.3794829322845038,-0.07925840585415872,-0.07129216055109487,0.21225690769884256,0.38677292170789596,0.34312025588667044,0.28715100300224666,140,2021-08-09,AAPL,0,0,-0.1601446802144855
0.31788875289058294,0.2648086048800632,-0.17388997247416252,0.20518372988242653,-0.5327044702361421,0.22735848441210502,0.30776327349292393,141,2021-08-10,AAPL,0,0,-0.1372801586469507
0.36747021835144145,0.1535547955430748,-0.3829080865480873,0.20414241757506082,-0.2470848747319891,0.30366532629066506,0.33714160639286467,142,2021-08-11,AAPL,0,0,-0.1406077280722329
-0.1490826309133621,-0.11755056060203788,-0.0847593372502161,0.1631107791613035,-0.5379680518862585,-0.28494396683455747,0.26928095847445205,143,2021-08-12,AAPL,0,0,-0.0975279580596273
0.3684156506475552,0.2937160238010336,-0.07000758413225983,0.2106327748863269,0.19275611253617927,0.3024636770637195,0.28308611563608876,144,2021-08-13,AAPL,0,0,-0.163373265506202
0.1261803040577759,-1.3671453954125652,0.0008243925727509754,0.13162834077781682,-1.1007247851477073,0.012510723789659707,0.1728234062981252,145,2021-08-16,AAPL,0,0,-0.0565058609631176
0.24059116012943396,-1.011340639005564,-0.022582565334896065,0.139225251039956,0.26738847793992027,0.15347071769654413,0.26858528449025665,146,2021-08-17,AAPL,0,0,-0.1207207985681592
