Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Event_Window,Event_Earnings_Date,Daily_Return,Relative_Volume,Rolling_Volatility_10D,Moving_Average_10D,Volume_Change_Pct,Price_Change_Pct,Distance_From_Earnings_Event
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,132.3511962890625,76774200,AAPL,0,,-0.006573580174828897,0.7175296349135661,0.019848468344725274,132.32494049072267,7.681928603086807,-0.6573580174828897,9
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,131.74786376953125,73046600,AAPL,0,,-0.004558572468159161,0.6967681331019758,0.019822311336767318,131.69650421142578,-4.855276902917904,-0.4558572468159161,10
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,131.49488830566406,64280000,AAPL,0,,-0.0019201485066180357,0.6555398265430197,0.016674339964489197,131.52568511962892,-12.001379941023949,-0.19201485066180357,11
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,131.72842407226562,60145100,AAPL,0,,0.0017760064258824926,0.6666309771134644,0.010763873365498925,131.87667388916014,-6.432638456751716,0.17760064258824926,12
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,129.6071014404297,80576300,AAPL,0,,-0.016103757763565096,1.0266509574297433,0.011068162298432034,131.8037078857422,33.96984958043132,-1.6103757763565096,13
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,127.32028198242188,97918500,AAPL,0,,-0.01764424504978912,1.2897885172816133,0.011981020047968286,131.41947174072266,21.52270580803537,-1.764424504978912,14
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,126.2206802368164,96856700,AAPL,0,,-0.008636501023122745,1.251708945914277,0.012022796004669602,131.02730178833008,-1.0843711862416172,-0.8636501023122745,15
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,126.37637329101562,87668800,AAPL,0,,0.0012334987729989422,1.1228483621648588,0.0069293947426204185,130.31547927856445,-9.48607582129063,0.12334987729989422,16
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,122.6104736328125,103916400,AAPL,0,,-0.029799080003119927,1.3250295948829032,0.010266354781322607,129.26842575073243,18.53293303889183,-2.9799080003119927,17
2021-02-23,123.76000213623048,126.70999908447266,118.38999938964844,125.86000061035156,122.47425842285156,158273000,AAPL,0,,-0.0011109590063966834,1.9480238154843972,0.010068117832372984,128.19315414428712,52.30800913041638,-0.11109590063966834,18
2021-02-24,124.94000244140624,125.55999755859376,122.2300033569336,125.3499984741211,121.97797393798828,111039900,AAPL,0,,-0.00405215341782128,1.2345234161641776,0.010148349625412304,127.15583190917968,-29.842803257662396,-0.40521534178212804,19
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376952,117.7352523803711,148199500,AAPL,0,,-0.03478268592798661,1.587192024001166,0.013064319925665101,125.75457077026367,33.465087774754835,-3.478268592798661,20
2021-02-26,122.58999633789062,124.8499984741211,121.1999969482422,121.26000213623048,117.99798583984376,164560400,AAPL,0,,0.002231561526057302,1.631129034720087,0.013448909582390079,124.40488052368164,11.039780835967727,0.22315615260573018,21
2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,124.35232543945312,116307900,AAPL,0,,0.05385125478526365,1.0486175687320776,0.024419313689240524,123.66727066040039,-29.322060471413536,5.385125478526365,22
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623048,125.12000274658205,121.754150390625,102260900,AAPL,0,,-0.020893658720465003,0.8775368839425207,0.024696233951457293,122.88197555541993,-12.077425523115803,-2.0893658720465003,23
2021-03-03,124.80999755859376,125.70999908447266,121.83999633789062,122.05999755859376,118.77645874023438,112966300,AAPL,0,,-0.02445659257476862,0.9516942684174079,0.025144235577921573,122.02759323120117,10.46871287070621,-2.445659257476862,24
2021-03-04,121.75,123.5999984741211,118.62000274658205,120.12999725341795,116.8983917236328,178155000,AAPL,0,,-0.015811778163120183,1.4820933375638847,0.025309327012864664,121.09536437988281,57.70632480660161,-1.5811778163120183,25
2021-03-05,120.9800033569336,121.94000244140624,117.56999969482422,121.41999816894533,118.15367889404295,153766600,AAPL,0,,0.010738275795768581,1.1981675119946023,0.02584076389649164,120.27309494018554,-13.689427745502513,1.0738275795768581,26
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,113.22979736328124,154376600,AAPL,0,,-0.04167353549081887,1.143999918781479,0.027268433108117978,119.33502731323242,0.39670513622593884,-4.167353549081887,27
2021-03-09,119.02999877929688,122.05999755859376,118.79000091552734,121.08999633789062,117.83257293701172,129525800,AAPL,0,,0.04064986144029881,0.9252463433083119,0.031275336466075374,118.87085876464843,-16.09751736986046,4.064986144029881,28
2021-03-10,121.69000244140624,122.16999816894533,119.4499969482422,119.9800033569336,116.75243377685548,111943300,AAPL,0,,-0.009166728123077061,0.8164137650275253,0.031328598897936065,118.34830474853516,-13.57451565634028,-0.9166728123077061,29
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623048,121.95999908447266,118.6791534423828,103026500,AAPL,0,,0.01650260815298954,0.7508879152207593,0.029881356038190702,118.44269485473633,-7.965461086103409,1.650260815298954,30
2021-03-12,120.4000015258789,121.16999816894533,119.16000366210938,121.02999877929688,117.77418518066406,88105100,AAPL,0,,-0.007625334656251037,0.6639973658691799,0.030005756633015912,118.42031478881836,-14.483069889785638,-0.7625334656251037,31
2021-03-15,121.41000366210938,124.0,120.41999816894533,123.98999786376952,120.65454864501952,92403800,AAPL,0,,0.02445666221283571,0.7389738282868188,0.02522632130839998,118.050537109375,4.879059214506309,2.445666221283571,31
2021-03-16,125.6999969482422,127.22000122070312,124.72000122070312,125.56999969482422,122.1920394897461,115227900,AAPL,0,,0.012742916549711492,0.9394626254117409,0.02477346977940955,118.09432601928711,24.700391109456543,1.2742916549711492,30
2021-03-17,124.0500030517578,125.86000061035156,122.33999633789062,124.76000213623048,121.40382385253906,111932600,AAPL,0,,-0.006450630012384551,0.9030486482055744,0.02336116678987887,118.35706253051758,-2.859810861779133,-0.6450630012384551,29
2021-03-18,122.87999725341795,123.18000030517578,120.31999969482422,120.52999877929688,117.28763580322266,121229700,AAPL,0,,-0.03390492917518029,0.9788720407679453,0.025531355286854015,118.39598693847657,8.305980563303272,-3.3904929175180287,28
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376952,116.7621612548828,185549500,AAPL,0,,-0.004480221165182874,1.5704066708312954,0.025314321667905634,118.25683517456055,53.056140533219164,-0.4480221165182874,27
2021-03-22,120.33000183105467,123.87000274658205,120.26000213623048,123.38999938964844,120.0706787109375,111912300,AAPL,0,,0.028335527712890274,0.9223636485915349,0.02228285952279263,118.94092330932617,-39.68601370523769,2.8335527712890274,26
2021-03-23,123.33000183105467,124.23999786376952,122.13999938964844,122.54000091552734,119.2435531616211,95467100,AAPL,0,,-0.006888655566840374,0.8153612334218583,0.018910084222222446,119.0820213317871,-14.694720776894055,-0.6888655566840374,25
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,116.85946655273438,88530500,AAPL,0,,-0.01999342141084437,0.7787708596902633,0.019865061024734062,119.092724609375,-7.265958639154224,-1.999342141084437,24
2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,117.34600067138672,98844700,AAPL,0,,0.004163412113752818,0.8877854470825456,0.019113717711975453,118.95940933227538,11.65044815063736,0.4163412113752818,23
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894533,121.20999908447266,117.94933319091795,94071200,AAPL,0,,0.0051414834428042955,0.8480970844656777,0.019045629886819026,118.97692413330078,-4.829292819948872,0.5141483442804295,22
2021-03-29,121.6500015258789,122.58000183105467,120.7300033569336,121.38999938964844,118.12449645996094,80819200,AAPL,0,,0.0014850721433028458,0.7247258331089279,0.01709540550154878,118.72391891479492,-14.087202034203884,0.14850721433028458,21
2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,116.67456817626952,85671900,AAPL,0,,-0.012274577476678483,0.7763056156903951,0.016521552107876186,118.17217178344727,6.004390045929675,-1.2274577476678483,20
2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118.86404418945312,118323800,AAPL,0,,0.018765666309352058,1.1016819196730963,0.018042801607725395,117.91819381713867,38.112730078357075,1.8765666309352058,19
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376952,123.0,119.69117736816406,75089100,AAPL,0,,0.006958649138612438,0.6949992313173795,0.014229775899399309,118.1585479736328,-36.539309927504014,0.6958649138612438,18
2021-04-05,123.87000274658205,126.16000366210938,123.06999969482422,125.9000015258789,122.51317596435548,88651200,AAPL,0,,0.023577331748614094,0.8571301775062113,0.015493502766827143,118.73364944458008,18.061343124368246,2.3577331748614094,17
2021-04-06,126.5,127.12999725341795,125.6500015258789,126.20999908447266,122.81481170654295,80171300,AAPL,0,,0.0024620677720021966,0.8552690954905209,0.013130174350179094,119.00806274414063,-9.565465554893782,0.24620677720021966,16
2021-04-07,125.83000183105467,127.91999816894533,125.13999938964844,127.9000015258789,124.45935821533205,83466700,AAPL,0,,0.013390457436995629,0.9216322158915242,0.01311252854166859,119.52964324951172,4.110448502144792,1.3390457436995629,15
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,126.85318756103516,88844600,AAPL,0,,0.01923382363551518,0.9941882611289831,0.010651614903621888,120.5290153503418,6.443168353367268,1.923382363551518,14
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,133.0,129.4221954345703,106686700,AAPL,0,,0.020251819626519785,1.1934253418269873,0.011161809491597336,121.73663482666015,20.082368540125128,2.0251819626519785,13
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,127.70951080322266,91420000,AAPL,0,,-0.013233314622710934,1.0137551110523149,0.013333280032459451,122.71265258789063,-14.30984368248338,-1.3233314622710934,12
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,130.81369018554688,91266500,AAPL,0,,0.02430656387923369,1.0150370713494883,0.014018038963238078,123.98157196044922,-0.1679063662218372,2.430656387923369,11
2021-04-14,134.94000244140625,135.0,131.66000366210938,132.02999877929688,128.478271484375,87222800,AAPL,1,2021-04-28,-0.01785301445024068,0.9589224529068974,0.015088283684036703,125.16194229125976,-4.430650896002364,-1.7853014450240678,10
2021-04-15,133.82000732421875,135.0,133.63999938964844,134.5,130.88177490234375,89347100,AAPL,1,2021-04-28,0.01870747006633766,0.9806049041494818,0.015084446087109318,126.36371536254883,2.4354870515507443,1.8707470066337661,9
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,130.55096435546875,84922400,AAPL,1,2021-04-28,-0.002527552419898327,0.9626578217705057,0.015572001818079223,127.4496940612793,-4.952259222739186,-0.2527552419898327,8
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,131.2126922607422,94264200,AAPL,1,2021-04-28,0.0050687324183347204,1.0567743719081395,0.014700149744547008,128.31964569091798,11.000395655327688,0.506873241833472,7
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,129.52923583984375,94812300,AAPL,1,2021-04-28,-0.012829981550512848,1.056272290386395,0.01596353544379129,128.99108810424804,0.5814508583322109,-1.2829981550512848,6
2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,129.9087371826172,68847100,AAPL,1,2021-04-28,0.0029298508580926086,0.7546928029747878,0.015726479522005968,129.53602600097656,-27.385898243160433,0.29298508580926086,5
2021-04-22,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,128.39068603515625,84566500,AAPL,1,2021-04-28,-0.011685520007226002,0.9421047806026,0.015525380149793587,129.68977584838868,22.832334259540342,-1.1685520007226002,4
2021-04-23,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,130.70669555664062,78657500,AAPL,1,2021-04-28,0.01803876584046127,0.8804724568805524,0.015238553771506527,129.8182258605957,-6.987400448168013,1.8038765840461268,3
2021-04-26,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,131.09591674804688,66905100,AAPL,1,2021-04-28,0.002977821371343392,0.7731776125170803,0.014383543046420807,130.15686645507813,-14.941232558878681,0.2977821371343392,2
2021-04-27,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,130.77474975585938,66015800,AAPL,1,2021-04-28,-0.002449862666621061,0.7851438758865691,0.012250968626258239,130.15297241210936,-1.3291961300409105,-0.2449862666621061,1
2021-04-28,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,129.98658752441406,107760100,AAPL,0,,-0.006026868588291823,1.321300631418283,0.010819182212650649,130.30380401611328,63.233801605070305,-0.6026868588291823,0
2021-04-29,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,129.88926696777344,151101000,AAPL,0,,-0.0007486969116897724,1.8072161627923804,0.008905138088271015,130.20455322265624,40.219803062543555,-0.07486969116897724,1
2021-04-30,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,127.92362213134766,109839500,AAPL,0,,-0.01513323527273025,1.2233586381719928,0.01001200798282162,129.94181900024415,-27.307231586819412,-1.513323527273025,2
2021-05-03,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,128.9745330810547,75135100,AAPL,0,,0.008215143788126822,0.8142351103867695,0.010303538747741698,129.7180030822754,-31.59555533300862,0.8215143788126822,3
2021-05-04,131.19000244140625,131.49000549316406,126.6999969482422,127.8499984741211,124.41068267822266,137564700,AAPL,0,,-0.035385671060843116,1.5223396485326015,0.014593509996673143,129.20614776611328,83.08979425062321,-3.5385671060843116,4
2021-05-05,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,124.65398406982422,84000900,AAPL,0,,0.0019556310307438096,0.8875906019532701,0.01454582481713636,128.680672454834,-38.93716920111046,0.19556310307438096,5
2021-05-06,127.88999938964844,129.75,127.12999725341795,129.74000549316406,126.2498550415039,78128300,AAPL,0,,0.01280240646609232,0.8125277807764203,0.015161004785888145,128.46658935546876,-6.99111557138078,1.280240646609232,6
2021-05-07,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,126.92244720458984,78973300,AAPL,0,,0.005327468794834145,0.8268520418633285,0.013806115975076564,128.08816452026366,1.0815543151457385,0.5327468794834145,7
2021-05-10,129.41000366210938,129.5399932861328,126.80999755859376,126.8499984741211,123.64727783203124,88071200,AAPL,0,,-0.025804492780376886,0.9218024503890315,0.015368724117577963,127.3433006286621,11.520222657531098,-2.5804492780376886,8
2021-05-11,123.5,126.2699966430664,122.7699966430664,125.91000366210938,122.73101043701172,126142800,AAPL,0,,-0.007410332124450192,1.29166603095117,0.01533128294805901,126.53892669677734,43.22820626947288,-0.7410332124450192,9
2021-05-12,123.4000015258789,124.63999938964844,122.25,122.7699966430664,119.6702880859375,112172300,AAPL,0,,-0.024938459645820754,1.0819954801547076,0.016431609210516177,125.50729675292969,-11.075146579907846,-2.4938459645820754,10
2021-05-13,124.58000183105467,126.1500015258789,124.26000213623048,124.97000122070312,121.81473541259766,105861300,AAPL,0,,0.017919630352357663,1.016793210371317,0.018313801173869562,124.69984359741211,-5.626166174715152,1.7919630352357663,11
2021-05-14,126.25,127.88999938964844,125.8499984741211,127.4499969482422,124.2321319580078,81918000,AAPL,0,,0.01984486143833264,0.822561220151555,0.019714361951449412,124.33069458007813,-22.61761380221101,1.984486143833264,12
2021-05-17,126.81999969482422,126.93000030517578,125.16999816894533,126.2699966430664,123.0819320678711,74244600,AAPL,0,,-0.009258473407874002,0.7670151045298093,0.01940672631424297,123.74143447875977,-9.367172050098882,-0.9258473407874002,13
2021-05-18,126.55999755859376,126.98999786376952,124.77999877929688,124.8499984741211,121.69776153564452,63342900,AAPL,0,,-0.011245927886989193,0.6549930750113693,0.016406792568646508,123.47014236450195,-14.683492132761167,-1.1245927886989193,14
2021-05-19,123.16000366210938,124.91999816894533,122.86000061035156,124.69000244140624,121.54183959960938,92612000,AAPL,0,,-0.0012812227116394403,1.0372561923787005,0.016350143084006955,123.15892791748047,46.20738867339513,-0.12812227116394403,15
2021-05-20,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859376,124.09566497802734,76857100,AAPL,0,,0.02101190328228486,0.8525783592449948,0.01737265479494313,122.94350891113281,-17.011726342158685,2.101190328228486,16
2021-05-21,127.81999969482422,128.0,125.20999908447266,125.43000030517578,122.2631378173828,79295400,AAPL,0,,-0.014767052184852858,0.8808686557531115,0.01764447541238215,122.4775779724121,3.1725110627385034,-1.4767052184852858,17
2021-05-24,126.01000213623048,127.94000244140624,125.94000244140624,127.0999984741211,123.89096069335938,63092900,AAPL,0,,0.013314093724700271,0.7006292825370654,0.016470233219654275,122.50194625854492,-20.433089435200525,1.331409372470027,18
2021-05-25,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,123.69603729248048,72009500,AAPL,0,,-0.0015733464313134604,0.8224587976804696,0.016268066003982166,122.5984489440918,14.132493513533229,-0.15733464313134604,19
2021-05-26,126.95999908447266,127.38999938964844,126.41999816894533,126.8499984741211,123.64727783203124,56575900,AAPL,0,,-0.00039418773241661764,0.6887690131311435,0.013562730296935173,122.99614791870117,-21.432727626215986,-0.039418773241661764,20
2021-05-27,126.44000244140624,127.63999938964844,125.08000183105467,125.27999877929688,122.11690521240234,94625600,AAPL,0,,-0.012376921242923222,1.2356282814945125,0.01333011851318175,123.02636489868163,67.2542549035897,-1.2376921242923222,21
2021-05-28,125.56999969482422,125.8000030517578,124.5500030517578,124.61000061035156,121.46385192871094,71311100,AAPL,0,,-0.005347771322533279,0.9450512401767408,0.011484465613713298,122.74953689575196,-24.638681287093554,-0.5347771322533279,22
2021-06-01,125.08000183105467,125.3499984741211,123.94000244140624,124.27999877929688,121.14218139648438,67637100,AAPL,0,,-0.0026482819959913195,0.9091411312598543,0.011219718709359722,122.55556182861328,-5.152073099419308,-0.26482819959913195,23
2021-06-02,124.27999877929688,125.23999786376952,124.0500030517578,125.05999755859376,121.90248107910156,59278900,AAPL,0,,0.006276093709496777,0.8039348513174375,0.010897517814240573,122.57603378295899,-12.35741922702186,0.6276093709496777,24
2021-06-03,124.68000030517578,124.8499984741211,123.12999725341795,123.54000091552734,120.42083740234376,76229200,AAPL,0,,-0.012154335692284857,1.0395427218631508,0.011584856226608499,122.46393356323242,28.594154075058743,-1.2154335692284857,25
2021-06-04,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,122.71151733398438,75169300,AAPL,0,,0.019022288675730747,1.0485139961950736,0.011177286687022985,122.32551879882813,-1.3904120730638625,1.9022288675730747,26
2021-06-07,126.16999816894533,126.31999969482422,124.83000183105467,125.9000015258789,122.72127532958984,71057600,AAPL,0,,7.951980235820777e-05,0.9935000864762957,0.010087977112160296,122.37133255004883,-5.4699192356454045,0.007951980235820777,27
2021-06-08,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376952,123.54005432128906,74403800,AAPL,0,,0.006671858563238153,1.052406755370784,0.009335225460410955,122.3362419128418,4.70913737587535,0.6671858563238153,28
2021-06-09,127.20999908447266,127.75,126.5199966430664,127.12999725341795,123.92021942138672,56877900,AAPL,0,,0.003077261882279636,0.7918426614023706,0.009377416374735414,122.35866012573243,-23.555114120515352,0.3077261882279636,29
2021-06-10,127.0199966430664,128.19000244140625,125.94000244140624,126.11000061035156,122.92595672607422,71186400,AAPL,0,,-0.008023409738579845,1.0123691917019926,0.009736460372364145,122.28652801513672,25.156519491753393,-0.8023409738579845,30
2021-06-11,126.52999877929688,127.44000244140624,126.0999984741211,127.3499984741211,124.13465118408205,53522400,AAPL,0,,0.009832703280896693,0.7456690233413753,0.009258309983931285,122.4883026123047,-24.813728464987694,0.9832703280896693,31
2021-06-14,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,127.18562316894533,96906500,AAPL,0,,0.024577923696252446,1.432100878163286,0.011337751978358145,123.06047973632812,81.05783746618238,2.4577923696252446,30
2021-06-15,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,126.36682891845705,62746300,AAPL,0,,-0.006437789351400602,0.8934794368711367,0.01166809555096164,123.58294448852538,-35.250679778962194,-0.6437789351400602,29
2021-06-16,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,126.86394500732422,91815000,AAPL,0,,0.003933912824448216,1.3165738021960247,0.011647336806644188,124.07909088134765,46.3273531666409,0.3933912824448216,28
2021-06-17,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,128.4625244140625,96721700,AAPL,0,,0.01260073858373234,1.3251101773029823,0.010380545922839993,124.88325958251953,5.344115885203937,1.260073858373234,27
2021-06-18,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,127.16614532470705,108953300,AAPL,0,,-0.010091496296436908,1.4519229500688227,0.010569668671836473,125.3287223815918,12.646179709413708,-1.0091496296436908,26
2021-06-21,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,128.95968627929688,79663300,AAPL,0,,0.014103918539090543,1.0158661621806628,0.010970215766885606,125.9525634765625,-26.883077428586375,1.4103918539090543,25
2021-06-22,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,130.59722900390625,74783600,AAPL,0,,0.012698097923895757,0.9432886064344878,0.011233129151865745,126.65828094482421,-6.125405299554498,1.2698097923895757,24
2021-06-23,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,130.3243408203125,60214200,AAPL,0,,-0.0020895403805665236,0.7591526928940397,0.011479570669166786,127.2986930847168,-19.482078958488223,-0.20895403805665236,23
2021-06-24,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,130.0416717529297,68711000,AAPL,0,,-0.002168966024332697,0.862647889983424,0.010868345499230554,128.01026458740233,14.110957216071963,-0.2168966024332697,22
2021-06-25,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,129.74928283691406,70783700,AAPL,0,,-0.0022484247708776106,0.8914404902641223,0.011027709589249186,128.57172775268555,3.0165475688026744,-0.22484247708776106,21
2021-06-28,133.41000366210938,135.25,133.35000610351562,134.77999877929688,131.37709045410156,62111300,AAPL,0,,0.012545792790496835,0.7655787893631272,0.00907582424248509,128.99087448120116,-12.251973265031356,1.2545792790496835,20
2021-06-29,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,132.8878936767578,64556100,AAPL,0,,0.011499746397444222,0.8313691865354357,0.008705825974666999,129.64298095703126,3.9361597648092994,1.1499746397444222,19
2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,133.50205993652344,63261400,AAPL,0,,0.004621687068496527,0.8128013247109261,0.008698493585387792,130.30679244995116,-2.005542466165089,0.4621687068496527,18
2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,133.80421447753906,52485800,AAPL,0,,0.0022632949720722273,0.7000350512350892,0.008320313764077608,130.84096145629883,-17.03345167827459,0.22632949720722273,17
2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,136.42628479003906,78852600,AAPL,0,,0.01959632080901419,1.117646366805254,0.0079781162166497,131.76697540283203,50.23606384965076,1.959632080901419,16
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,138.43423461914062,108181800,AAPL,0,,0.01471820354993758,1.60168960784575,0.008040310514947527,132.7144302368164,37.19496884059625,1.471820354993758,15
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,140.91989135742188,104911600,AAPL,0,,0.017955506057586,1.4903454335338946,0.00859651057572589,133.74669647216797,-3.022874457625957,1.7955506057586001,14
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,139.62342834472656,105575500,AAPL,0,,-0.009200000086623916,1.4382221301933944,0.009714726994434222,134.67660522460938,0.6328184871835063,-0.9200000086623916,13
2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,141.44625854492188,99890800,AAPL,0,,0.013055331915320156,1.2815865115928187,0.009309921135887791,135.8170639038086,-5.384487878342991,1.3055331915320156,12
