Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Event_Window,Event_Earnings_Date
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,138.77423095703125,73353800,AAPL,0,
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,140.10745239257812,74064300,AAPL,0,
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,143.46995544433594,66253700,AAPL,0,
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,144.14639282226562,64547800,AAPL,0,
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,142.01905822753906,63141600,AAPL,0,
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,142.9896240234375,77588800,AAPL,0,
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,142.6268768310547,71185600,AAPL,0,
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,145.54827880859375,78140700,AAPL,1,2022-07-28
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,147.21478271484375,76259900,AAPL,1,2022-07-28
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,144.17581176757812,81420900,AAPL,1,2022-07-28
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,148.02847290039062,82982400,AAPL,1,2022-07-28
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,150.0283203125,64823400,AAPL,1,2022-07-28
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,152.29286193847656,65086600,AAPL,1,2022-07-28
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,151.05764770507812,66675400,AAPL,1,2022-07-28
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,149.94009399414062,53623900,AAPL,1,2022-07-28
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,148.61666870117188,55138700,AAPL,1,2022-07-28
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,153.70448303222656,78620700,AAPL,1,2022-07-28
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,154.25347900390625,81378700,AAPL,0,
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,159.31192016601562,101786900,AAPL,0,
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,158.33164978027344,67829400,AAPL,0,
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,156.86111450195312,59907000,AAPL,0,
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,162.86070251464844,82507500,AAPL,0,
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,162.54701232910156,55474100,AAPL,0,
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,162.32122802734375,56697000,AAPL,0,
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,161.8500213623047,60276900,AAPL,0,
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,161.8990936279297,63135500,AAPL,0,
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,166.13998413085938,70170500,AAPL,0,
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,165.4036865234375,57149200,AAPL,0,
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,168.94757080078125,68039400,AAPL,0,
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,170.01763916015625,54091700,AAPL,0,
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,169.86053466796875,56377100,AAPL,0,
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,171.35269165039062,79542000,AAPL,0,
2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,170.96002197265625,62290100,AAPL,0,
2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,168.37818908691406,70346300,AAPL,0,
2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,164.5005645751953,69026800,AAPL,0,
2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,164.1667938232422,54147100,AAPL,0,
2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,164.46127319335938,53841500,AAPL,0,
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,166.91552734375,51218200,AAPL,0,
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,160.62290954589844,78961000,AAPL,0,
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,158.42396545410156,73314000,AAPL,0,
2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,155.99920654296875,77906200,AAPL,0,
2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,154.34014892578125,87991100,AAPL,0,
2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,155.06658935546875,74229900,AAPL,0,
2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,152.9559783935547,76957800,AAPL,0,
2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,151.69943237304688,73714800,AAPL,0,
2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,153.10324096679688,87449600,AAPL,0,
2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,151.63067626953125,84923800,AAPL,0,
2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,154.4873809814453,68028800,AAPL,0,
2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,160.43637084960938,104956000,AAPL,0,
2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,151.0220184326172,122656600,AAPL,0,
2022-09-14,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,152.465087890625,87965400,AAPL,0,
2022-09-15,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,149.57899475097656,90481100,AAPL,0,
2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,147.9395751953125,162278800,AAPL,0,
2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,151.6503448486328,81474200,AAPL,0,
2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,154.0260467529297,107689800,AAPL,0,
2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,150.90423583984375,101696800,AAPL,0,
2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,149.9422149658203,86652500,AAPL,0,
2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,147.6745147705078,96029900,AAPL,0,
2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,148.00830078125,93339400,AAPL,0,
2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,148.98013305664062,84442700,AAPL,0,
2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,147.09530639648438,146691400,AAPL,0,
2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,139.8701171875,128138200,AAPL,0,
2022-09-30,141.27999877929688,143.10000610351562,138.0,138.1999969482422,135.66851806640625,124925300,AAPL,0,
2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,139.84066772460938,114311700,AAPL,0,
2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,143.423828125,87830100,AAPL,0,
2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,143.71832275390625,79471000,AAPL,0,
2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,142.7660675048828,68402200,AAPL,0,
2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,137.52391052246094,85925600,AAPL,0,
2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,137.8478546142578,74899000,AAPL,0,
2022-10-11,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,136.43426513671875,77033700,AAPL,0,
2022-10-12,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,135.80596923828125,70433700,AAPL,0,
2022-10-13,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,140.3707733154297,113224000,AAPL,1,2022-10-27
2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,135.84524536132812,88598000,AAPL,1,2022-10-27
2022-10-17,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,139.8014373779297,85250900,AAPL,1,2022-10-27
2022-10-18,145.49000549316406,146.6999969482422,140.61000061035156,143.75,141.1168670654297,99136600,AAPL,1,2022-10-27
2022-10-19,141.69000244140625,144.9499969482422,141.5,143.86000061035156,141.224853515625,61758300,AAPL,1,2022-10-27
2022-10-20,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,140.7634735107422,64522000,AAPL,1,2022-10-27
2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,144.57237243652344,86548600,AAPL,1,2022-10-27
2022-10-24,147.19000244140625,150.22999572753906,146.0,149.4499969482422,146.7124481201172,75981900,AAPL,1,2022-10-27
2022-10-25,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,149.549560546875,74732300,AAPL,1,2022-10-27
2022-10-26,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,146.61428833007812,88194300,AAPL,1,2022-10-27
2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,142.1476287841797,109180200,AAPL,0,
2022-10-28,148.1999969482422,157.5,147.82000732421875,155.74000549316406,152.8872528076172,164762400,AAPL,0,
2022-10-31,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,150.53118896484375,97943200,AAPL,0,
2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,147.8905029296875,80379300,AAPL,0,
2022-11-02,148.9499969482422,152.1699981689453,145.0,145.02999877929688,142.37342834472656,93604600,AAPL,0,
2022-11-03,142.05999755859375,142.8000030517578,138.75,138.8800048828125,136.3361053466797,97918500,AAPL,0,
2022-11-04,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,136.0706024169922,140814800,AAPL,0,
2022-11-07,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,136.60157775878906,83374600,AAPL,0,
2022-11-08,140.41000366210938,141.42999267578125,137.49000549316406,139.5,137.1719207763672,89908500,AAPL,0,
2022-11-09,138.5,138.5500030517578,134.58999633789062,134.8699951171875,132.61920166015625,74917800,AAPL,0,
2022-11-10,141.24000549316406,146.8699951171875,139.5,146.8699951171875,144.41891479492188,118854000,AAPL,0,
2022-11-11,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,147.20167541503906,93979700,AAPL,0,
2022-11-14,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,145.8053436279297,73374100,AAPL,0,
2022-11-15,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,147.5360107421875,89868300,AAPL,0,
2022-11-16,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,146.30686950683594,64218300,AAPL,0,
2022-11-17,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,148.20465087890625,80389400,AAPL,0,
2022-11-18,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,148.76512145996094,74829600,AAPL,0,
2022-11-21,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,145.53985595703125,58724100,AAPL,0,
2022-11-22,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,147.67364501953125,51804100,AAPL,0,
2022-11-23,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,148.548828125,58301400,AAPL,0,
2022-11-25,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,145.63818359375,35195900,AAPL,0,
2022-11-28,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,141.8131103515625,69246000,AAPL,0,
2022-11-29,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,138.81399536132812,83763800,AAPL,0,
2022-11-30,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,145.55955505371094,111380900,AAPL,0,
2022-12-01,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,145.83485412597656,71250400,AAPL,0,
2022-12-02,145.9600067138672,148.0,145.64999389648438,147.80999755859375,145.3432159423828,65447400,AAPL,0,
2022-12-05,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,144.1829071044922,68826400,AAPL,0,
2022-12-06,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,140.52496337890625,64727200,AAPL,0,
2022-12-07,142.19000244140625,143.3699951171875,140.0,140.94000244140625,138.58782958984375,69721100,AAPL,0,
2022-12-08,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,140.26934814453125,62128300,AAPL,0,
2022-12-09,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,139.7875213623047,76097000,AAPL,0,
2022-12-12,142.6999969482422,144.5,141.05999755859375,144.49000549316406,142.07864379882812,70462700,AAPL,0,
2022-12-13,149.5,149.97000122070312,144.24000549316406,145.47000122070312,143.04225158691406,93886200,AAPL,0,
2022-12-14,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,140.8199462890625,82291200,AAPL,0,
2022-12-15,141.11000061035156,141.8000030517578,136.02999877929688,136.5,134.2219696044922,98931900,AAPL,0,
2022-12-16,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,132.26516723632812,160156900,AAPL,0,
2022-12-19,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,130.160888671875,79592600,AAPL,0,
2022-12-20,131.38999938964844,133.25,129.88999938964844,132.3000030517578,130.0920867919922,77432800,AAPL,0,
2022-12-21,132.97999572753906,136.80999755859375,132.75,135.4499969482422,133.18948364257812,85928000,AAPL,0,
2022-12-22,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,130.02320861816406,77852100,AAPL,0,
2022-12-23,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,129.65939331054688,63814900,AAPL,0,
2022-12-27,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,127.85992431640624,69007800,AAPL,0,
2022-12-28,129.6699981689453,131.02999877929688,125.87000274658205,126.04000091552734,123.9365234375,85438400,AAPL,0,
2022-12-29,127.98999786376952,130.47999572753906,127.7300033569336,129.61000061035156,127.44693756103516,75703700,AAPL,0,
2022-12-30,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,127.76162719726562,77034200,AAPL,0,
